ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim4,programacion_trim4,programacion_acumulada_trim4,ejecutado_vigente_trim4,ejecutado_acumulado_trim4,porc_desvio_acum_trim4,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,ultima_actualizacion_fecha
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Indicador,39,Proporción de Torturas y Malos Tratos en el Total de Casos Investigados,1187,Porcentaje,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Indicador,40,Proporción de Expedientes Iniciados por Torturas y Malos Tratos que llegan a Instancias de Denuncia Penal,1187,Porcentaje,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Meta,1882,Atención de Internos Damnificados,1354,Caso Gestionado,Suma: el total es la suma de las cantidades,,16000,16000,3600,16000,12675,37590,"134,94",La Mejora se Mantendrá,La Mejora se Mantendrá,"De acuerdo a lo detallado en trimestres anteriores, era de esperarse un desvío de gran magnitud para la meta 1882, por las mismas razones: la difusión del Centro de Denuncias, a través de la serie de postales 'Mis Derechos', distibuidas en las unidades penitenciarias y la gran cantidad de notas despachadas, cuyos principales destinatarios son los internos.  En el 4º trimestre se suma, además, la puesta en funcionamiento de la Delegación Cuyo, en la provincia de Mendoza.",Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Meta,1900,Inspección de Centros de Detención,24,Inspección,Suma: el total es la suma de las cantidades,,46,46,10,46,47,155,"236,96",La Mejora se Mantendrá,La Mejora se Mantendrá,"El desvío en la Meta 1900 (UM 24) es provocado en su totalidad por las inspecciones realizadas por nuestras delegaciones del Interior.  En la Sede Central se realizaron alrededor de 10 inspecciones, que fue el número programado para el período.",Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Meta,1900,Inspección de Centros de Detención,380,Visita,Suma: el total es la suma de las cantidades,,2000,2000,440,2000,880,2651,"32,55",La Mejora se Mantendrá,La Mejora se Mantendrá,"La mejora en el proceso de registro y remisión de la información por parte de las delegaciones del Interior y la puesta en marcha de la Delegación Cuyo (Mendoza), sumado a la reestructuración de la Oficina de Automotores, facilitan la contabilización de las 'idas' a las cárceles.  Es de destacar la actividad del Área Médica y de Salud Mental.",Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,340,Procuración Penitenciaria,26,Proteccion de los Derechos del Interno Penitenciario,0,Proteccion de los Derechos del Interno Penitenciario,Meta,2041,Atención Médica a Internos,939,Interno Atendido,Suma: el total es la suma de las cantidades,2000,3000,3000,600,3000,1274,4374,"45,80",La Mejora se Mantendrá,La Mejora se Mantendrá,"Considerando la ejecución de los trimestres 1º, 2º y 3º, no es de extrañar que el último trimestre presente un desvío altamente significativo, resultado del éxito del Registro Nacional de Casos de Tortura, de la creación de mecanismos de prevención de la tortura en el Interior y, como fuera expresado anteriormente, de la creciente actividad del Área Médica y de  Salud Mental.",Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,22,Justicia de Casacion,0,Justicia de Casacion,Meta,1,Emisión Documento Nacional de Identidad,655,Sentencia Casada,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,22,Justicia de Casacion,0,Justicia de Casacion,Meta,1134,Casación de Sentencias,655,Sentencia Casada,Suma: el total es la suma de las cantidades,4508,4294,4294,4294,4294,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,0,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,1,Fuero Criminal y Correccional,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,1,Fuero Criminal y Correccional,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,118557,118557,118557,118557,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,1,Fuero Criminal y Correccional,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,10993,10993,10993,10993,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,2,Fuero Civil,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,2,Fuero Civil,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,62093,62093,62093,62093,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,2,Fuero Civil,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,23207,23207,23207,23207,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,3,Fuero Comercial,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,3,Fuero Comercial,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,44194,44194,44194,44194,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,3,Fuero Comercial,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,16501,16501,16501,16501,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,4,Fuero del Trabajo,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,4,Fuero del Trabajo,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,37502,37502,37502,37502,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,4,Fuero del Trabajo,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,18669,18669,18669,18669,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,6,Justicia Penal Oral Ordinaria,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,6,Justicia Penal Oral Ordinaria,Meta,1137,Resolución de Juicios Orales,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,8751,8751,8751,8751,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,0,Justicia Federal,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,1,Fuero Criminal y Correccional Federal,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,1,Fuero Criminal y Correccional Federal,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,17107,17107,17107,17107,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,1,Fuero Criminal y Correccional Federal,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,3000,3000,3000,3000,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,2,Fuero Civil y Comercial Federal,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,2,Fuero Civil y Comercial Federal,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,10761,10761,10761,10761,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,2,Fuero Civil y Comercial Federal,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,3714,3714,3714,3714,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,3,Fuero Contencioso Administrativo Federal,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,3,Fuero Contencioso Administrativo Federal,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,48437,48437,48437,48437,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,3,Fuero Contencioso Administrativo Federal,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,13314,13314,13314,13314,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,4,Fuero Federal de la Seguridad Social,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,4,Fuero Federal de la Seguridad Social,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,82710,82710,82710,82710,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,4,Fuero Federal de la Seguridad Social,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,29639,29639,29639,29639,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,5,Fuero Electoral,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,5,Fuero Electoral,Meta,1138,Resolución de Causas Electorales,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,185,185,185,185,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,6,Justicia Penal Oral Federal de la Capital Federal,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,6,Justicia Penal Oral Federal de la Capital Federal,Meta,1137,Resolución de Juicios Orales,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,1299,1299,1299,1299,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,7,Area Camara de la Plata,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,7,Area Camara de la Plata,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,49045,49045,49045,49045,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,7,Area Camara de la Plata,Meta,1136,Resolución de Causas en 2da.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,4240,4240,4240,4240,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,8,Area Camara Mar del Plata,Meta,1,Emisión Documento Nacional de Identidad,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,,,,,,,"0,00",-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
2014,4,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,320,Consejo de la Magistratura,24,Justicia Federal,8,Area Camara Mar del Plata,Meta,1135,Resolución de Causas en 1ra.Instancia,654,Causa Resuelta,Suma: el total es la suma de las cantidades,,18453,18453,18453,18453,,,-,-,-,-,Última actualización del ejercicio 2014: 05 Julio 2015.
